,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Total Cost
360233,524299,22727,ALARM CLOCK BAKELIKE RED ,4,2010-09-28 13:13:00,3.75,14911,EIRE,15
360234,524299,22729,ALARM CLOCK BAKELIKE ORANGE,4,2010-09-28 13:13:00,3.75,14911,EIRE,15
360235,524299,22410,MONEY BOX HOUSEKEEPING DESIGN,12,2010-09-28 13:13:00,1.25,14911,EIRE,15
360236,524299,22405,MONEY BOX POCKET MONEY DESIGN,12,2010-09-28 13:13:00,1.25,14911,EIRE,15
360242,524299,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-09-28 13:13:00,1.25,14911,EIRE,15
360265,524299,22592,CARDHOLDER HOLLY WREATH METAL,4,2010-09-28 13:13:00,3.75,14911,EIRE,15
360271,524299,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-09-28 13:13:00,1.25,14911,EIRE,15
360273,524299,21494,ROTATING LEAVES T-LIGHT HOLDER,12,2010-09-28 13:13:00,1.25,14911,EIRE,15
362747,524522,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,12,2010-09-29 13:14:00,1.25,14911,EIRE,15
362754,524522,84378,SET OF 3 HEART COOKIE CUTTERS,12,2010-09-29 13:14:00,1.25,14911,EIRE,15
362757,524522,22203,MILK PAN RED RETROSPOT,4,2010-09-29 13:14:00,3.75,14911,EIRE,15
362758,524522,22202,MILK PAN PINK POLKADOT,4,2010-09-29 13:14:00,3.75,14911,EIRE,15
362770,524522,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2010-09-29 13:14:00,3.75,14911,EIRE,15
362771,524522,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,12,2010-09-29 13:14:00,1.25,14911,EIRE,15
363855,524618,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2010-09-30 10:29:00,3.75,14911,EIRE,15
363876,524618,21915,RED  HARMONICA IN BOX ,12,2010-09-30 10:29:00,1.25,14911,EIRE,15
364924,524747,21179,NO JUNK MAIL METAL SIGN,12,2010-09-30 14:46:00,1.25,14156,EIRE,15
364927,524747,21010,ETCHED GLASS BIRD TREE DECORATION,12,2010-09-30 14:46:00,1.25,14156,EIRE,15
364928,524747,21009,ETCHED GLASS STAR TREE DECORATION,12,2010-09-30 14:46:00,1.25,14156,EIRE,15
364954,524747,21915,RED  HARMONICA IN BOX ,12,2010-09-30 14:46:00,1.25,14156,EIRE,15
364958,524747,22548,HEADS AND TAILS SPORTING FUN,12,2010-09-30 14:46:00,1.25,14156,EIRE,15
364959,524747,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2010-09-30 14:46:00,1.25,14156,EIRE,15
364960,524747,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2010-09-30 14:46:00,1.25,14156,EIRE,15
364966,524747,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2010-09-30 14:46:00,3.75,14156,EIRE,15
364971,524747,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,12,2010-09-30 14:46:00,1.25,14156,EIRE,15
364972,524747,22757,LARGE RED BABUSHKA NOTEBOOK ,12,2010-09-30 14:46:00,1.25,14156,EIRE,15
364983,524747,22726,ALARM CLOCK BAKELIKE GREEN,4,2010-09-30 14:46:00,3.75,14156,EIRE,15
364984,524747,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2010-09-30 14:46:00,3.75,14156,EIRE,15
364985,524747,22729,ALARM CLOCK BAKELIKE ORANGE,4,2010-09-30 14:46:00,3.75,14156,EIRE,15
364986,524747,22728,ALARM CLOCK BAKELIKE PINK,4,2010-09-30 14:46:00,3.75,14156,EIRE,15
364994,524747,22944,CHRISTMAS METAL POSTCARD WITH BELLS,12,2010-09-30 14:46:00,1.25,14156,EIRE,15
367796,525011,22726,ALARM CLOCK BAKELIKE GREEN,4,2010-10-03 10:52:00,3.75,14156,EIRE,15
367797,525011,22727,ALARM CLOCK BAKELIKE RED ,4,2010-10-03 10:52:00,3.75,14156,EIRE,15
367798,525011,22729,ALARM CLOCK BAKELIKE ORANGE,4,2010-10-03 10:52:00,3.75,14156,EIRE,15
367799,525011,22730,ALARM CLOCK BAKELIKE IVORY,4,2010-10-03 10:52:00,3.75,14156,EIRE,15
367866,525013,21889,WOODEN BOX OF DOMINOES,12,2010-10-03 11:15:00,1.25,14911,EIRE,15
367868,525013,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2010-10-03 11:15:00,1.25,14911,EIRE,15
367870,525013,22620,4 TRADITIONAL SPINNING TOPS,12,2010-10-03 11:15:00,1.25,14911,EIRE,15
367878,525013,84754,S/15 SILVER GLASS BAUBLES IN BAG,12,2010-10-03 11:15:00,1.25,14911,EIRE,15
367885,525013,21098,CHRISTMAS TOILET ROLL,12,2010-10-03 11:15:00,1.25,14911,EIRE,15
367908,525013,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-10-03 11:15:00,1.25,14911,EIRE,15
367944,525014,22567,20 DOLLY PEGS RETROSPOT,12,2010-10-03 11:17:00,1.25,14911,EIRE,15
368573,525037,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2010-10-03 12:40:00,1.25,14911,EIRE,15
368574,525037,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-10-03 12:40:00,1.25,14911,EIRE,15
368634,525037,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2010-10-03 12:40:00,1.25,14911,EIRE,15
371212,525224,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-10-04 13:07:00,1.25,14911,EIRE,15
376003,525732,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2010-10-06 15:58:00,3.75,14156,EIRE,15
383586,526242,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-10-11 09:18:00,1.25,14911,EIRE,15
383595,526242,90144,SILVER DROP EARRINGS WITH FLOWER,4,2010-10-11 09:18:00,3.75,14911,EIRE,15
383599,526242,90155,RESIN NECKLACE W PASTEL BEADS,2,2010-10-11 09:18:00,7.5,14911,EIRE,15
390054,526899,22508,DOORSTOP RETROSPOT HEART,4,2010-10-13 14:58:00,3.75,14911,EIRE,15
391243,527042,22410,MONEY BOX HOUSEKEEPING DESIGN,12,2010-10-14 12:31:00,1.25,14911,EIRE,15
391246,527042,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2010-10-14 12:31:00,3.75,14911,EIRE,15
391254,527042,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-10-14 12:31:00,1.25,14911,EIRE,15
392349,527104,22548,HEADS AND TAILS SPORTING FUN,12,2010-10-14 17:09:00,1.25,14911,EIRE,15
392363,527104,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,2010-10-14 17:09:00,1.25,14911,EIRE,15
392368,527104,22592,CARDHOLDER HOLLY WREATH METAL,4,2010-10-14 17:09:00,3.75,14911,EIRE,15
392370,527104,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2010-10-14 17:09:00,1.25,14911,EIRE,15
392384,527104,21914,BLUE HARMONICA IN BOX ,12,2010-10-14 17:09:00,1.25,14911,EIRE,15
392399,527104,22562,MONSTERS STENCIL CRAFT,12,2010-10-14 17:09:00,1.25,14911,EIRE,15
392410,527104,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2010-10-14 17:09:00,1.25,14911,EIRE,15
392411,527104,21671,RED SPOT CERAMIC DRAWER KNOB,12,2010-10-14 17:09:00,1.25,14911,EIRE,15
392554,527115,37370,RETRO COFFEE MUGS ASSORTED,12,2010-10-14 17:51:00,1.25,14911,EIRE,15
392581,527115,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2010-10-14 17:51:00,3.75,14911,EIRE,15
392584,527115,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,2010-10-14 17:51:00,3.75,14911,EIRE,15
396462,527393,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,2010-10-17 13:30:00,1.25,,EIRE,15
396463,527393,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-10-17 13:30:00,1.25,,EIRE,15
396464,527393,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-10-17 13:30:00,1.25,,EIRE,15
396468,527393,84836,ZINC METAL HEART DECORATION,12,2010-10-17 13:30:00,1.25,,EIRE,15
396470,527393,21811,CHRISTMAS HANGING HEART WITH BELL,12,2010-10-17 13:30:00,1.25,,EIRE,15
396487,527393,21876,POTTERING MUG,12,2010-10-17 13:30:00,1.25,,EIRE,15
396488,527393,21873,IF YOU CAN'T STAND THE HEAT MUG,12,2010-10-17 13:30:00,1.25,,EIRE,15
398810,527494,21889,WOODEN BOX OF DOMINOES,12,2010-10-18 12:04:00,1.25,14156,EIRE,15
398835,527494,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2010-10-18 12:04:00,1.25,14156,EIRE,15
398836,527494,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-10-18 12:04:00,1.25,14156,EIRE,15
398837,527494,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-10-18 12:04:00,1.25,14156,EIRE,15
398838,527494,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-10-18 12:04:00,1.25,14156,EIRE,15
398839,527494,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-10-18 12:04:00,1.25,14156,EIRE,15
398846,527494,22670,FRENCH WC SIGN BLUE METAL,12,2010-10-18 12:04:00,1.25,14156,EIRE,15
398847,527494,22674,FRENCH TOILET SIGN BLUE METAL,12,2010-10-18 12:04:00,1.25,14156,EIRE,15
401461,527889,22892,SALT AND PEPPER SHAKERS TOADSTOOLS,12,2010-10-19 12:14:00,1.25,14911,EIRE,15
401466,527889,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2010-10-19 12:14:00,1.25,14911,EIRE,15
401828,527910,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2010-10-19 12:50:00,3.75,14156,EIRE,15
404545,528114,72815,3 WICK CHRISTMAS BRIAR CANDLE ,4,2010-10-20 14:22:00,3.75,14911,EIRE,15
404554,528114,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2010-10-20 14:22:00,1.25,14911,EIRE,15
406123,528307,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2010-10-21 12:10:00,1.25,,EIRE,15
406128,528307,84378,SET OF 3 HEART COOKIE CUTTERS,12,2010-10-21 12:10:00,1.25,,EIRE,15
406130,528307,21871,SAVE THE PLANET MUG,12,2010-10-21 12:10:00,1.25,,EIRE,15
406139,528307,22567,20 DOLLY PEGS RETROSPOT,12,2010-10-21 12:10:00,1.25,,EIRE,15
406140,528307,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2010-10-21 12:10:00,1.25,,EIRE,15
406142,528307,22674,FRENCH TOILET SIGN BLUE METAL,12,2010-10-21 12:10:00,1.25,,EIRE,15
406148,528307,22482,BLUE TEA TOWEL CLASSIC DESIGN,12,2010-10-21 12:10:00,1.25,,EIRE,15
406149,528307,22480,RED TEA TOWEL CLASSIC DESIGN,12,2010-10-21 12:10:00,1.25,,EIRE,15
406158,528307,84836,ZINC METAL HEART DECORATION,12,2010-10-21 12:10:00,1.25,,EIRE,15
406525,528331,21888,BINGO SET,4,2010-10-21 13:39:00,3.75,,EIRE,15
407011,528366,21098,CHRISTMAS TOILET ROLL,12,2010-10-21 16:20:00,1.25,14911,EIRE,15
407013,528366,22620,4 TRADITIONAL SPINNING TOPS,12,2010-10-21 16:20:00,1.25,14911,EIRE,15
407017,528366,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2010-10-21 16:20:00,3.75,14911,EIRE,15
407018,528366,22726,ALARM CLOCK BAKELIKE GREEN,4,2010-10-21 16:20:00,3.75,14911,EIRE,15
407667,528399,22113,GREY HEART HOT WATER BOTTLE,4,2010-10-22 08:51:00,3.75,14156,EIRE,15
407810,528417,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2010-10-22 09:36:00,3.75,14156,EIRE,15
407811,528417,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2010-10-22 09:36:00,3.75,14156,EIRE,15
407812,528417,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2010-10-22 09:36:00,3.75,14156,EIRE,15
407823,528417,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2010-10-22 09:36:00,1.25,14156,EIRE,15
412312,528767,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2010-10-25 08:12:00,1.25,14911,EIRE,15
412314,528767,22562,MONSTERS STENCIL CRAFT,12,2010-10-25 08:12:00,1.25,14911,EIRE,15
412315,528767,22563,HAPPY STENCIL CRAFT,12,2010-10-25 08:12:00,1.25,14911,EIRE,15
414249,528954,22316,200 BENDY SKULL STRAWS,12,2010-10-26 08:11:00,1.25,14156,EIRE,15
414250,528954,22315,200 RED + WHITE BENDY STRAWS,12,2010-10-26 08:11:00,1.25,14156,EIRE,15
414251,528954,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2010-10-26 08:11:00,1.25,14156,EIRE,15
414254,528954,22508,DOORSTOP RETROSPOT HEART,4,2010-10-26 08:11:00,3.75,14156,EIRE,15
414255,528954,22510,GINGHAM BABUSHKA DOORSTOP,4,2010-10-26 08:11:00,3.75,14156,EIRE,15
414256,528954,22511,RETROSPOT BABUSHKA DOORSTOP,4,2010-10-26 08:11:00,3.75,14156,EIRE,15
414277,528954,21098,CHRISTMAS TOILET ROLL,12,2010-10-26 08:11:00,1.25,14156,EIRE,15
414285,528954,22410,MONEY BOX HOUSEKEEPING DESIGN,12,2010-10-26 08:11:00,1.25,14156,EIRE,15
414286,528954,22405,MONEY BOX POCKET MONEY DESIGN,12,2010-10-26 08:11:00,1.25,14156,EIRE,15
414302,528954,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2010-10-26 08:11:00,3.75,14156,EIRE,15
414303,528954,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2010-10-26 08:11:00,3.75,14156,EIRE,15
414304,528954,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2010-10-26 08:11:00,3.75,14156,EIRE,15
414308,528954,22757,LARGE RED BABUSHKA NOTEBOOK ,12,2010-10-26 08:11:00,1.25,14156,EIRE,15
414309,528954,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,12,2010-10-26 08:11:00,1.25,14156,EIRE,15
414317,528954,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2010-10-26 08:11:00,3.75,14156,EIRE,15
415591,529093,84378,SET OF 3 HEART COOKIE CUTTERS,12,2010-10-26 13:39:00,1.25,14911,EIRE,15
415600,529093,20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,12,2010-10-26 13:39:00,1.25,14911,EIRE,15
416956,529203,21071,VINTAGE BILLBOARD DRINK ME MUG,12,2010-10-27 09:59:00,1.25,14911,EIRE,15
417564,529315,21098,CHRISTMAS TOILET ROLL,12,2010-10-27 13:29:00,1.25,14911,EIRE,15
417573,529315,21873,IF YOU CAN'T STAND THE HEAT MUG,12,2010-10-27 13:29:00,1.25,14911,EIRE,15
417574,529315,21872,GLAMOROUS  MUG,12,2010-10-27 13:29:00,1.25,14911,EIRE,15
417581,529315,22315,200 RED + WHITE BENDY STRAWS,12,2010-10-27 13:29:00,1.25,14911,EIRE,15
417591,529315,22203,MILK PAN RED RETROSPOT,4,2010-10-27 13:29:00,3.75,14911,EIRE,15
417604,529315,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-10-27 13:29:00,1.25,14911,EIRE,15
417605,529315,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2010-10-27 13:29:00,1.25,14911,EIRE,15
417619,529315,22073,RED RETROSPOT STORAGE JAR,4,2010-10-27 13:29:00,3.75,14911,EIRE,15
419573,529510,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-10-28 14:40:00,1.25,14911,EIRE,15
419574,529510,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-10-28 14:40:00,1.25,14911,EIRE,15
419581,529510,21745,GAOLERS KEYS DECORATIVE GARDEN ,4,2010-10-28 14:40:00,3.75,14911,EIRE,15
419585,529510,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2010-10-28 14:40:00,3.75,14911,EIRE,15
420105,529585,22620,4 TRADITIONAL SPINNING TOPS,12,2010-10-28 19:37:00,1.25,14911,EIRE,15
420126,529585,84378,SET OF 3 HEART COOKIE CUTTERS,12,2010-10-28 19:37:00,1.25,14911,EIRE,15
425731,530064,21874,GIN AND TONIC MUG,12,2010-11-01 11:43:00,1.25,14911,EIRE,15
425732,530064,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2010-11-01 11:43:00,1.25,14911,EIRE,15
425733,530064,21067,VINTAGE RED TEATIME MUG,12,2010-11-01 11:43:00,1.25,14911,EIRE,15
425734,530064,21069,VINTAGE BILLBOARD TEA MUG,12,2010-11-01 11:43:00,1.25,14911,EIRE,15
426690,530130,21355,TOAST ITS - I LOVE YOU ,12,2010-11-01 15:28:00,1.25,14911,EIRE,15
429950,530426,85049G,CHOCOLATE BOX RIBBONS ,12,2010-11-03 10:20:00,1.25,14911,EIRE,15
429951,530426,85049F,BABY BOOM RIBBONS ,12,2010-11-03 10:20:00,1.25,14911,EIRE,15
429985,530426,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,12,2010-11-03 10:20:00,1.25,14911,EIRE,15
431461,530610,22567,20 DOLLY PEGS RETROSPOT,12,2010-11-03 15:38:00,1.25,14156,EIRE,15
434955,530936,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2010-11-04 17:18:00,3.75,14911,EIRE,15
434969,530936,22685,"FRENCH BLUE METAL DOOR SIGN, 0",12,2010-11-04 17:18:00,1.25,14911,EIRE,15
434976,530936,22508,DOORSTOP RETROSPOT HEART,4,2010-11-04 17:18:00,3.75,14911,EIRE,15
434977,530936,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2010-11-04 17:18:00,1.25,14911,EIRE,15
434978,530936,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-11-04 17:18:00,1.25,14911,EIRE,15
435829,530999,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-11-05 11:25:00,1.25,14911,EIRE,15
439183,531358,21876,POTTERING MUG,12,2010-11-07 14:12:00,1.25,14911,EIRE,15
442529,531508,21914,BLUE HARMONICA IN BOX ,12,2010-11-08 15:42:00,1.25,14016,EIRE,15
442542,531508,21868,POTTING SHED TEA MUG,12,2010-11-08 15:42:00,1.25,14016,EIRE,15
442547,531508,22673,FRENCH GARDEN SIGN BLUE METAL,12,2010-11-08 15:42:00,1.25,14016,EIRE,15
442557,531508,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2010-11-08 15:42:00,1.25,14016,EIRE,15
442560,531508,21179,NO JUNK MAIL METAL SIGN,12,2010-11-08 15:42:00,1.25,14016,EIRE,15
444820,531776,22620,4 TRADITIONAL SPINNING TOPS,12,2010-11-09 14:42:00,1.25,14911,EIRE,15
444843,531776,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2010-11-09 14:42:00,1.25,14911,EIRE,15
444863,531776,21809,CHRISTMAS HANGING TREE WITH BELL,12,2010-11-09 14:42:00,1.25,14911,EIRE,15
444864,531776,21810,CHRISTMAS HANGING STAR WITH BELL,12,2010-11-09 14:42:00,1.25,14911,EIRE,15
444865,531776,21811,CHRISTMAS HANGING HEART WITH BELL,12,2010-11-09 14:42:00,1.25,14911,EIRE,15
444879,531776,22592,CARDHOLDER HOLLY WREATH METAL,4,2010-11-09 14:42:00,3.75,14911,EIRE,15
444893,531776,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2010-11-09 14:42:00,1.25,14911,EIRE,15
444894,531776,21914,BLUE HARMONICA IN BOX ,12,2010-11-09 14:42:00,1.25,14911,EIRE,15
447884,532050,21098,CHRISTMAS TOILET ROLL,12,2010-11-10 14:14:00,1.25,14911,EIRE,15
447889,532050,84378,SET OF 3 HEART COOKIE CUTTERS,12,2010-11-10 14:14:00,1.25,14911,EIRE,15
447890,532050,22480,RED TEA TOWEL CLASSIC DESIGN,12,2010-11-10 14:14:00,1.25,14911,EIRE,15
447891,532050,22435,SET OF 9 HEART SHAPED BALLOONS,12,2010-11-10 14:14:00,1.25,14911,EIRE,15
447913,532051,22073,RED RETROSPOT STORAGE JAR,4,2010-11-10 14:16:00,3.75,14911,EIRE,15
447914,532051,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,4,2010-11-10 14:16:00,3.75,14911,EIRE,15
452740,532418,22270,HAPPY EASTER HANGING DECORATION,4,2010-11-12 09:10:00,3.75,14911,EIRE,15
454157,532566,22567,20 DOLLY PEGS RETROSPOT,12,2010-11-12 13:18:00,1.25,14911,EIRE,15
454168,532566,21889,WOODEN BOX OF DOMINOES,12,2010-11-12 13:18:00,1.25,14911,EIRE,15
454173,532566,21071,VINTAGE BILLBOARD DRINK ME MUG,12,2010-11-12 13:18:00,1.25,14911,EIRE,15
454174,532566,21069,VINTAGE BILLBOARD TEA MUG,12,2010-11-12 13:18:00,1.25,14911,EIRE,15
454175,532566,21070,VINTAGE BILLBOARD MUG ,12,2010-11-12 13:18:00,1.25,14911,EIRE,15
454176,532566,21874,GIN AND TONIC MUG,12,2010-11-12 13:18:00,1.25,14911,EIRE,15
454177,532566,21873,IF YOU CAN'T STAND THE HEAT MUG,12,2010-11-12 13:18:00,1.25,14911,EIRE,15
454178,532566,21872,GLAMOROUS  MUG,12,2010-11-12 13:18:00,1.25,14911,EIRE,15
460617,532983,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2010-11-15 13:54:00,3.75,14911,EIRE,15
460620,532983,21098,CHRISTMAS TOILET ROLL,12,2010-11-15 13:54:00,1.25,14911,EIRE,15
460625,532983,21479,WHITE SKULL HOT WATER BOTTLE ,4,2010-11-15 13:54:00,3.75,14911,EIRE,15
460626,532983,21889,WOODEN BOX OF DOMINOES,12,2010-11-15 13:54:00,1.25,14911,EIRE,15
460628,532983,85049E,SCANDINAVIAN REDS RIBBONS,12,2010-11-15 13:54:00,1.25,14911,EIRE,15
460633,532983,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2010-11-15 13:54:00,1.25,14911,EIRE,15
460634,532983,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2010-11-15 13:54:00,1.25,14911,EIRE,15
460639,532983,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2010-11-15 13:54:00,1.25,14911,EIRE,15
460656,532983,22801,ANTIQUE GLASS PEDESTAL BOWL,4,2010-11-15 13:54:00,3.75,14911,EIRE,15
460657,532983,21888,BINGO SET,4,2010-11-15 13:54:00,3.75,14911,EIRE,15
460869,532993,21272,SALLE DE BAIN HOOK,12,2010-11-15 14:26:00,1.25,14156,EIRE,15
460872,532993,22480,RED TEA TOWEL CLASSIC DESIGN,12,2010-11-15 14:26:00,1.25,14156,EIRE,15
460873,532993,22482,BLUE TEA TOWEL CLASSIC DESIGN,12,2010-11-15 14:26:00,1.25,14156,EIRE,15
460884,532993,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-11-15 14:26:00,1.25,14156,EIRE,15
460885,532993,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2010-11-15 14:26:00,1.25,14156,EIRE,15
460888,532993,22675,FRENCH KITCHEN SIGN BLUE METAL,12,2010-11-15 14:26:00,1.25,14156,EIRE,15
460889,532993,22673,FRENCH GARDEN SIGN BLUE METAL,12,2010-11-15 14:26:00,1.25,14156,EIRE,15
460892,532993,22727,ALARM CLOCK BAKELIKE RED ,4,2010-11-15 14:26:00,3.75,14156,EIRE,15
460893,532993,22730,ALARM CLOCK BAKELIKE IVORY,4,2010-11-15 14:26:00,3.75,14156,EIRE,15
460901,532993,22203,MILK PAN RED RETROSPOT,4,2010-11-15 14:26:00,3.75,14156,EIRE,15
460902,532993,22202,MILK PAN PINK POLKADOT,4,2010-11-15 14:26:00,3.75,14156,EIRE,15
460920,532993,21877,HOME SWEET HOME MUG,12,2010-11-15 14:26:00,1.25,14156,EIRE,15
460931,532993,22567,20 DOLLY PEGS RETROSPOT,12,2010-11-15 14:26:00,1.25,14156,EIRE,15
460939,532993,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-11-15 14:26:00,1.25,14156,EIRE,15
460940,532993,22801,ANTIQUE GLASS PEDESTAL BOWL,4,2010-11-15 14:26:00,3.75,14156,EIRE,15
460952,532993,22096,PINK PAISLEY SQUARE TISSUE BOX ,12,2010-11-15 14:26:00,1.25,14156,EIRE,15
460954,532993,22092,BLUE PAISLEY TISSUE BOX,12,2010-11-15 14:26:00,1.25,14156,EIRE,15
460958,532993,22098,BOUDOIR SQUARE TISSUE BOX,12,2010-11-15 14:26:00,1.25,14156,EIRE,15
460966,532993,22113,GREY HEART HOT WATER BOTTLE,4,2010-11-15 14:26:00,3.75,14156,EIRE,15
460980,532993,20986,BLUE CALCULATOR RULER,12,2010-11-15 14:26:00,1.25,14156,EIRE,15
460990,532993,22559,SEASIDE FLYING DISC,12,2010-11-15 14:26:00,1.25,14156,EIRE,15
460991,532993,21912,VINTAGE SNAKES & LADDERS,4,2010-11-15 14:26:00,3.75,14156,EIRE,15
460992,532993,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2010-11-15 14:26:00,1.25,14156,EIRE,15
461007,532993,21828,EIGHT PIECE SNAKE  SET,12,2010-11-15 14:26:00,1.25,14156,EIRE,15
461049,532993,84912A,PINK ROSE WASHBAG,4,2010-11-15 14:26:00,3.75,14156,EIRE,15
462953,533096,21356,TOAST ITS - FAIRY FLOWER,12,2010-11-16 10:56:00,1.25,14911,EIRE,15
462966,533096,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12,2010-11-16 10:56:00,1.25,14911,EIRE,15
462967,533096,21126,SET OF 6 GIRLS CELEBRATION CANDLES,12,2010-11-16 10:56:00,1.25,14911,EIRE,15
464586,533290,22480,RED TEA TOWEL CLASSIC DESIGN,12,2010-11-16 15:46:00,1.25,14911,EIRE,15
464587,533290,22482,BLUE TEA TOWEL CLASSIC DESIGN,12,2010-11-16 15:46:00,1.25,14911,EIRE,15
464594,533290,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-11-16 15:46:00,1.25,14911,EIRE,15
464603,533290,21354,TOAST ITS - BEST MUM,12,2010-11-16 15:46:00,1.25,14911,EIRE,15
464604,533290,21358,TOAST ITS - HAPPY BIRTHDAY,12,2010-11-16 15:46:00,1.25,14911,EIRE,15
464605,533290,22567,20 DOLLY PEGS RETROSPOT,12,2010-11-16 15:46:00,1.25,14911,EIRE,15
464617,533290,21889,WOODEN BOX OF DOMINOES,12,2010-11-16 15:46:00,1.25,14911,EIRE,15
469409,533595,84836,ZINC METAL HEART DECORATION,12,2010-11-18 12:14:00,1.25,14911,EIRE,15
470954,533759,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2010-11-18 14:45:00,1.25,14911,EIRE,15
470962,533759,21889,WOODEN BOX OF DOMINOES,12,2010-11-18 14:45:00,1.25,14911,EIRE,15
473462,533987,22107,PIZZA PLATE IN BOX,4,2010-11-19 13:54:00,3.75,14911,EIRE,15
474089,534038,21098,CHRISTMAS TOILET ROLL,12,2010-11-19 15:57:00,1.25,,EIRE,15
474090,534038,22592,CARDHOLDER HOLLY WREATH METAL,4,2010-11-19 15:57:00,3.75,,EIRE,15
474106,534038,22674,FRENCH TOILET SIGN BLUE METAL,12,2010-11-19 15:57:00,1.25,,EIRE,15
474107,534038,21872,GLAMOROUS  MUG,12,2010-11-19 15:57:00,1.25,,EIRE,15
