,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Total Cost,Year-Month,MonthName
917083,570674,22339,CHRISTMAS TREE PAINTED ZINC ,96,2011-10-11 14:59:00,0.19,14911.0,EIRE,18.240000000000002,2011-10,October
917084,570674,22065,CHRISTMAS PUDDING TRINKET POT ,48,2011-10-11 14:59:00,0.39,14911.0,EIRE,18.72,2011-10,October
917085,570674,22307,GOLD MUG BONE CHINA TREE OF LIFE,12,2011-10-11 14:59:00,1.06,14911.0,EIRE,12.72,2011-10,October
917086,570674,22340,NOEL GARLAND PAINTED ZINC ,24,2011-10-11 14:59:00,0.39,14911.0,EIRE,9.36,2011-10,October
917087,570674,22163,HEART STRING MEMO HOLDER HANGING,24,2011-10-11 14:59:00,0.79,14911.0,EIRE,18.96,2011-10,October
917088,570674,22338,STAR DECORATION PAINTED ZINC ,96,2011-10-11 14:59:00,0.19,14911.0,EIRE,18.240000000000002,2011-10,October
917089,570674,22944,CHRISTMAS METAL POSTCARD WITH BELLS,72,2011-10-11 14:59:00,0.39,14911.0,EIRE,28.080000000000002,2011-10,October
917090,570674,35818P,"ACRYLIC JEWEL ICICLE, PINK",12,2011-10-11 14:59:00,0.38,14911.0,EIRE,4.5600000000000005,2011-10,October
917091,570674,35819B,"ACRYLIC HANGING JEWEL,BLUE",12,2011-10-11 14:59:00,0.38,14911.0,EIRE,4.5600000000000005,2011-10,October
917092,570674,22336,DOVE DECORATION PAINTED ZINC ,96,2011-10-11 14:59:00,0.19,14911.0,EIRE,18.240000000000002,2011-10,October
917093,570674,23058,CHRISTMAS HANGING SNOWFLAKE,12,2011-10-11 14:59:00,0.79,14911.0,EIRE,9.48,2011-10,October
917094,570674,21386,IVORY HANGING DECORATION  EGG,24,2011-10-11 14:59:00,0.19,14911.0,EIRE,4.5600000000000005,2011-10,October
917095,570674,22229,BUNNY WOODEN PAINTED WITH FLOWER ,12,2011-10-11 14:59:00,0.39,14911.0,EIRE,4.68,2011-10,October
917096,570674,22230,JIGSAW TREE WITH WATERING CAN,48,2011-10-11 14:59:00,0.29,14911.0,EIRE,13.919999999999998,2011-10,October
917097,570674,22228,BUNNY WOODEN PAINTED WITH BIRD ,12,2011-10-11 14:59:00,0.39,14911.0,EIRE,4.68,2011-10,October
917098,570674,22231,JIGSAW TREE WITH BIRDHOUSE,12,2011-10-11 14:59:00,0.59,14911.0,EIRE,7.08,2011-10,October
917099,570674,22232,JIGSAW TOADSTOOLS 3 PIECE,32,2011-10-11 14:59:00,0.59,14911.0,EIRE,18.88,2011-10,October
917100,570674,22267,EASTER DECORATION EGG BUNNY ,24,2011-10-11 14:59:00,0.39,14911.0,EIRE,9.36,2011-10,October
917101,570674,22286,DECORATION WOBBLY RABBIT METAL ,24,2011-10-11 14:59:00,0.39,14911.0,EIRE,9.36,2011-10,October
917102,570674,22233,JIGSAW RABBIT AND BIRDHOUSE,12,2011-10-11 14:59:00,0.59,14911.0,EIRE,7.08,2011-10,October
917103,570674,22268,DECORATION SITTING BUNNY,48,2011-10-11 14:59:00,0.19,14911.0,EIRE,9.120000000000001,2011-10,October
917104,570674,22287,DECORATION WOBBLY CHICKEN,24,2011-10-11 14:59:00,0.39,14911.0,EIRE,9.36,2011-10,October
917105,570674,22266,EASTER DECORATION HANGING BUNNY,64,2011-10-11 14:59:00,0.19,14911.0,EIRE,12.16,2011-10,October
917106,570674,22269,EGG CUP NATURAL CHICKEN,16,2011-10-11 14:59:00,0.39,14911.0,EIRE,6.24,2011-10,October
917107,570674,85194S,HANGING SPRING FLOWER EGG SMALL,48,2011-10-11 14:59:00,0.19,14911.0,EIRE,9.120000000000001,2011-10,October
917108,570674,22043,CHRISTMAS CARD SCREEN PRINT ,24,2011-10-11 14:59:00,0.19,14911.0,EIRE,4.5600000000000005,2011-10,October
917109,570674,21819,GLITTER CHRISTMAS STAR ,36,2011-10-11 14:59:00,0.39,14911.0,EIRE,14.040000000000001,2011-10,October
917110,570674,35964,FOLKART CLIP ON STARS,36,2011-10-11 14:59:00,0.39,14911.0,EIRE,14.040000000000001,2011-10,October
917111,570674,21817,GLITTER CHRISTMAS TREE,36,2011-10-11 14:59:00,0.39,14911.0,EIRE,14.040000000000001,2011-10,October
917112,570674,35967,FOLK ART METAL STAR T-LIGHT HOLDER,12,2011-10-11 14:59:00,0.38,14911.0,EIRE,4.5600000000000005,2011-10,October
917113,570674,21823,PAINTED METAL HEART WITH HOLLY BELL,24,2011-10-11 14:59:00,0.39,14911.0,EIRE,9.36,2011-10,October
917114,570674,21818,GLITTER HEART DECORATION,36,2011-10-11 14:59:00,0.39,14911.0,EIRE,14.040000000000001,2011-10,October
917115,570674,35968,FOLK ART METAL HEART T-LIGHT HOLDER,12,2011-10-11 14:59:00,0.38,14911.0,EIRE,4.5600000000000005,2011-10,October
917116,570674,72818,CHRISTMAS DECOUPAGE CANDLE,36,2011-10-11 14:59:00,0.39,14911.0,EIRE,14.040000000000001,2011-10,October
917117,570674,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,24,2011-10-11 14:59:00,0.95,14911.0,EIRE,22.799999999999997,2011-10,October
917118,570674,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-10-11 14:59:00,0.29,14911.0,EIRE,6.959999999999999,2011-10,October
917119,570674,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,24,2011-10-11 14:59:00,0.79,14911.0,EIRE,18.96,2011-10,October
917120,570674,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-10-11 14:59:00,0.29,14911.0,EIRE,6.959999999999999,2011-10,October
917121,570674,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2011-10-11 14:59:00,0.29,14911.0,EIRE,6.959999999999999,2011-10,October
917122,570674,21015,DARK BIRD HOUSE TREE DECORATION,24,2011-10-11 14:59:00,0.29,14911.0,EIRE,6.959999999999999,2011-10,October
917123,570674,21352,EUCALYPTUS & PINECONE  WREATH,12,2011-10-11 14:59:00,2.95,14911.0,EIRE,35.400000000000006,2011-10,October
917124,570674,21811,HANGING HEART WITH BELL,48,2011-10-11 14:59:00,0.39,14911.0,EIRE,18.72,2011-10,October
917125,570674,21809,CHRISTMAS HANGING TREE WITH BELL,48,2011-10-11 14:59:00,0.39,14911.0,EIRE,18.72,2011-10,October
917126,570674,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,2011-10-11 14:59:00,0.39,14911.0,EIRE,9.36,2011-10,October
917127,570674,35953,FOLKART STAR CHRISTMAS DECORATIONS,48,2011-10-11 14:59:00,0.39,14911.0,EIRE,18.72,2011-10,October
917128,570674,21810,CHRISTMAS HANGING STAR WITH BELL,48,2011-10-11 14:59:00,0.39,14911.0,EIRE,18.72,2011-10,October
917129,570674,23083,SET 6 PAPER TABLE LANTERN STARS ,6,2011-10-11 14:59:00,3.75,14911.0,EIRE,22.5,2011-10,October
917130,570674,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-10-11 14:59:00,6.25,14911.0,EIRE,12.5,2011-10,October
917131,570674,22470,HEART OF WICKER LARGE,6,2011-10-11 14:59:00,2.95,14911.0,EIRE,17.700000000000003,2011-10,October
917132,570674,22770,MIRROR CORNICE,1,2011-10-11 14:59:00,14.95,14911.0,EIRE,14.95,2011-10,October
917133,570674,21494,ROTATING LEAVES T-LIGHT HOLDER,12,2011-10-11 14:59:00,1.25,14911.0,EIRE,15.0,2011-10,October
917134,570674,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,2011-10-11 14:59:00,0.79,14911.0,EIRE,7.9,2011-10,October
917135,570674,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-10-11 14:59:00,2.95,14911.0,EIRE,17.700000000000003,2011-10,October
917136,570674,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,6,2011-10-11 14:59:00,2.95,14911.0,EIRE,17.700000000000003,2011-10,October
917137,570674,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-10-11 14:59:00,2.95,14911.0,EIRE,17.700000000000003,2011-10,October
917138,570674,22469,HEART OF WICKER SMALL,12,2011-10-11 14:59:00,1.65,14911.0,EIRE,19.799999999999997,2011-10,October
917139,570674,23186,FRENCH STYLE STORAGE JAR CAFE ,48,2011-10-11 14:59:00,0.29,14911.0,EIRE,13.919999999999998,2011-10,October
917968,570694,22961,JAM MAKING SET PRINTED,12,2011-10-12 08:10:00,1.45,14911.0,EIRE,17.4,2011-10,October
917969,570694,22894,TABLECLOTH RED APPLES DESIGN ,3,2011-10-12 08:10:00,9.95,14911.0,EIRE,29.849999999999998,2011-10,October
917970,570694,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,18,2011-10-12 08:10:00,3.75,14911.0,EIRE,67.5,2011-10,October
917971,570694,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-10-12 08:10:00,4.25,14911.0,EIRE,17.0,2011-10,October
917972,570694,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-10-12 08:10:00,4.95,14911.0,EIRE,14.850000000000001,2011-10,October
917973,570694,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-10-12 08:10:00,2.95,14911.0,EIRE,17.700000000000003,2011-10,October
918027,570700,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-12 09:29:00,10.95,14156.0,EIRE,175.2,2011-10,October
918028,570700,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-12 09:29:00,12.75,14156.0,EIRE,12.75,2011-10,October
918029,570700,23171,REGENCY TEA PLATE GREEN ,12,2011-10-12 09:29:00,1.65,14156.0,EIRE,19.799999999999997,2011-10,October
918030,570700,23172,REGENCY TEA PLATE PINK,12,2011-10-12 09:29:00,1.65,14156.0,EIRE,19.799999999999997,2011-10,October
918031,570700,23175,REGENCY MILK JUG PINK ,4,2011-10-12 09:29:00,3.25,14156.0,EIRE,13.0,2011-10,October
918032,570700,23174,REGENCY SUGAR BOWL GREEN,4,2011-10-12 09:29:00,4.15,14156.0,EIRE,16.6,2011-10,October
918033,570700,23173,REGENCY TEAPOT ROSES ,4,2011-10-12 09:29:00,9.95,14156.0,EIRE,39.8,2011-10,October
918034,570700,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-10-12 09:29:00,2.95,14156.0,EIRE,17.700000000000003,2011-10,October
918035,570700,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-10-12 09:29:00,2.95,14156.0,EIRE,17.700000000000003,2011-10,October
918036,570700,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-10-12 09:29:00,2.95,14156.0,EIRE,17.700000000000003,2011-10,October
918037,570700,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-12 09:29:00,4.95,14156.0,EIRE,19.8,2011-10,October
918077,570703,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,2011-10-12 09:50:00,0.65,14911.0,EIRE,10.4,2011-10,October
918078,570703,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,2011-10-12 09:50:00,0.65,14911.0,EIRE,10.4,2011-10,October
918079,570703,21888,BINGO SET,4,2011-10-12 09:50:00,3.75,14911.0,EIRE,15.0,2011-10,October
918080,570703,21912,VINTAGE SNAKES & LADDERS,4,2011-10-12 09:50:00,3.75,14911.0,EIRE,15.0,2011-10,October
918081,570703,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-10-12 09:50:00,4.95,14911.0,EIRE,14.850000000000001,2011-10,October
918082,570703,22617,BAKING SET SPACEBOY DESIGN,3,2011-10-12 09:50:00,4.95,14911.0,EIRE,14.850000000000001,2011-10,October
918083,570703,21790,VINTAGE SNAP CARDS,12,2011-10-12 09:50:00,0.85,14911.0,EIRE,10.2,2011-10,October
918084,570703,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-10-12 09:50:00,0.42,14911.0,EIRE,5.04,2011-10,October
918085,570703,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-10-12 09:50:00,0.42,14911.0,EIRE,5.04,2011-10,October
918086,570703,22027,TEA PARTY BIRTHDAY CARD,12,2011-10-12 09:50:00,0.42,14911.0,EIRE,5.04,2011-10,October
918087,570703,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-10-12 09:50:00,7.95,14911.0,EIRE,15.9,2011-10,October
918088,570703,22384,LUNCH BAG PINK POLKADOT,10,2011-10-12 09:50:00,1.65,14911.0,EIRE,16.5,2011-10,October
918089,570703,23209,LUNCH BAG VINTAGE DOILY ,10,2011-10-12 09:50:00,1.65,14911.0,EIRE,16.5,2011-10,October
918090,570703,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-12 09:50:00,4.95,14911.0,EIRE,19.8,2011-10,October
918091,570703,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-10-12 09:50:00,1.95,14911.0,EIRE,15.6,2011-10,October
918092,570703,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-10-12 09:50:00,1.95,14911.0,EIRE,15.6,2011-10,October
918093,570703,84991,60 TEATIME FAIRY CAKE CASES,24,2011-10-12 09:50:00,0.55,14911.0,EIRE,13.200000000000001,2011-10,October
918094,570703,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-10-12 09:50:00,0.55,14911.0,EIRE,13.200000000000001,2011-10,October
918095,570703,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-10-12 09:50:00,0.55,14911.0,EIRE,13.200000000000001,2011-10,October
918096,570703,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-10-12 09:50:00,1.45,14911.0,EIRE,17.4,2011-10,October
918097,570703,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-10-12 09:50:00,1.45,14911.0,EIRE,17.4,2011-10,October
918098,570703,23407,SET OF 2 TRAYS HOME SWEET HOME,2,2011-10-12 09:50:00,9.95,14911.0,EIRE,19.9,2011-10,October
918099,570703,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,2011-10-12 09:50:00,1.95,14911.0,EIRE,11.7,2011-10,October
918100,570703,22197,POPCORN HOLDER,24,2011-10-12 09:50:00,0.85,14911.0,EIRE,20.4,2011-10,October
918101,570703,21213,PACK OF 72 SKULL CAKE CASES,24,2011-10-12 09:50:00,0.55,14911.0,EIRE,13.200000000000001,2011-10,October
918102,570703,22269,EGG CUP NATURAL CHICKEN,32,2011-10-12 09:50:00,0.39,14911.0,EIRE,12.48,2011-10,October
918103,570703,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-10-12 09:50:00,8.5,14911.0,EIRE,17.0,2011-10,October
918104,570703,21166,COOK WITH WINE METAL SIGN ,12,2011-10-12 09:50:00,2.08,14911.0,EIRE,24.96,2011-10,October
918105,570703,21175,GIN + TONIC DIET METAL SIGN,12,2011-10-12 09:50:00,2.55,14911.0,EIRE,30.599999999999998,2011-10,October
918106,570703,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-10-12 09:50:00,2.1,14911.0,EIRE,25.200000000000003,2011-10,October
918107,570703,21770,OPEN CLOSED METAL SIGN,2,2011-10-12 09:50:00,4.95,14911.0,EIRE,9.9,2011-10,October
918108,570703,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2011-10-12 09:50:00,1.69,14911.0,EIRE,20.28,2011-10,October
918109,570703,21181,PLEASE ONE PERSON METAL SIGN,12,2011-10-12 09:50:00,2.1,14911.0,EIRE,25.200000000000003,2011-10,October
918110,570703,21907,I'M ON HOLIDAY METAL SIGN,12,2011-10-12 09:50:00,2.1,14911.0,EIRE,25.200000000000003,2011-10,October
918111,570703,22412,METAL SIGN NEIGHBOURHOOD WITCH ,12,2011-10-12 09:50:00,2.1,14911.0,EIRE,25.200000000000003,2011-10,October
918112,570703,85150,LADIES & GENTLEMEN METAL SIGN,6,2011-10-12 09:50:00,2.55,14911.0,EIRE,15.299999999999999,2011-10,October
918113,570703,22112,CHOCOLATE HOT WATER BOTTLE,6,2011-10-12 09:50:00,4.95,14911.0,EIRE,29.700000000000003,2011-10,October
918114,570703,85053,FRENCH ENAMEL CANDLEHOLDER,6,2011-10-12 09:50:00,2.1,14911.0,EIRE,12.600000000000001,2011-10,October
918115,570703,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-10-12 09:50:00,1.65,14911.0,EIRE,19.799999999999997,2011-10,October
918116,570703,22474,SPACEBOY TV DINNER TRAY,3,2011-10-12 09:50:00,4.95,14911.0,EIRE,14.850000000000001,2011-10,October
918117,570703,22472,TV DINNER TRAY DOLLY GIRL,3,2011-10-12 09:50:00,4.95,14911.0,EIRE,14.850000000000001,2011-10,October
918118,570703,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,2011-10-12 09:50:00,4.25,14911.0,EIRE,17.0,2011-10,October
918119,570703,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-10-12 09:50:00,3.75,14911.0,EIRE,15.0,2011-10,October
918120,570703,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-10-12 09:50:00,0.55,14911.0,EIRE,13.200000000000001,2011-10,October
918121,570703,22196,SMALL HEART MEASURING SPOONS,12,2011-10-12 09:50:00,0.85,14911.0,EIRE,10.2,2011-10,October
918122,570703,23183,MOTHER'S KITCHEN SPOON REST ,6,2011-10-12 09:50:00,3.75,14911.0,EIRE,22.5,2011-10,October
918123,570703,22123,PING MICROWAVE APRON,12,2011-10-12 09:50:00,1.95,14911.0,EIRE,23.4,2011-10,October
918124,570703,22625,RED KITCHEN SCALES,2,2011-10-12 09:50:00,8.5,14911.0,EIRE,17.0,2011-10,October
918125,570703,23133,LARGE IVORY HEART WALL ORGANISER,2,2011-10-12 09:50:00,8.25,14911.0,EIRE,16.5,2011-10,October
918128,570706,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-12 10:04:00,12.75,14911.0,EIRE,25.5,2011-10,October
918927,C570828,90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,-6,2011-10-12 13:15:00,1.65,14911.0,EIRE,-9.899999999999999,2011-10,October
918928,C570828,90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,-6,2011-10-12 13:15:00,1.65,14911.0,EIRE,-9.899999999999999,2011-10,October
918929,C570828,90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,-6,2011-10-12 13:15:00,1.65,14911.0,EIRE,-9.899999999999999,2011-10,October
918930,C570828,90022,EDWARDIAN DROP EARRINGS JET BLACK,-4,2011-10-12 13:15:00,3.75,14911.0,EIRE,-15.0,2011-10,October
918931,C570828,90018C,SILVER BLACK ORBIT DROP EARRINGS,-1,2011-10-12 13:15:00,4.25,14911.0,EIRE,-4.25,2011-10,October
918932,C570828,90018A,SILVER M.O.P ORBIT DROP EARRINGS,-1,2011-10-12 13:15:00,4.25,14911.0,EIRE,-4.25,2011-10,October
918933,C570828,90013A,MIDNIGHT BLUE VINTAGE EARRINGS,-8,2011-10-12 13:15:00,3.75,14911.0,EIRE,-30.0,2011-10,October
918934,C570828,90003E,GREEN PAIR HEART HAIR SLIDES,-4,2011-10-12 13:15:00,3.75,14911.0,EIRE,-15.0,2011-10,October
918935,C570828,90003D,CRYSTAL PAIR HEART HAIR SLIDES,-4,2011-10-12 13:15:00,3.75,14911.0,EIRE,-15.0,2011-10,October
918936,C570828,90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,-4,2011-10-12 13:15:00,3.75,14911.0,EIRE,-15.0,2011-10,October
918937,C570828,90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,-4,2011-10-12 13:15:00,3.75,14911.0,EIRE,-15.0,2011-10,October
918938,C570828,90209C,PINK ENAMEL+GLASS HAIR COMB,-3,2011-10-12 13:15:00,2.1,14911.0,EIRE,-6.300000000000001,2011-10,October
918939,C570828,90209A,PURPLE ENAMEL+GLASS HAIR COMB,-6,2011-10-12 13:15:00,2.1,14911.0,EIRE,-12.600000000000001,2011-10,October
918940,C570828,90208,PAIR OF PINK FLOWER CLUSTER SLIDE,-6,2011-10-12 13:15:00,2.55,14911.0,EIRE,-15.299999999999999,2011-10,October
918941,C570828,90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,-4,2011-10-12 13:15:00,3.35,14911.0,EIRE,-13.4,2011-10,October
918942,C570828,90202D,PINK ENAMEL FLOWER HAIR TIE,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.700000000000003,2011-10,October
918943,C570828,90202C,GREEN ENAMEL FLOWER HAIR TIE,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.700000000000003,2011-10,October
918944,C570828,90202B,WHITE ENAMEL FLOWER HAIR TIE,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.700000000000003,2011-10,October
918945,C570828,90202A,PURPLE ENAMEL FLOWER HAIR TIE,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.700000000000003,2011-10,October
918946,C570828,90192,JADE DROP EARRINGS W FILIGREE,-2,2011-10-12 13:15:00,4.95,14911.0,EIRE,-9.9,2011-10,October
918947,C570828,90185C,BLACK DIAMANTE EXPANDABLE RING,-6,2011-10-12 13:15:00,4.25,14911.0,EIRE,-25.5,2011-10,October
918948,C570828,90185B,AMETHYST DIAMANTE EXPANDABLE RING,-6,2011-10-12 13:15:00,4.25,14911.0,EIRE,-25.5,2011-10,October
918949,C570828,90185A,AMBER DIAMANTE EXPANDABLE RING,-6,2011-10-12 13:15:00,4.25,14911.0,EIRE,-25.5,2011-10,October
918950,C570828,90183A,AMBER DROP EARRINGS W LONG BEADS,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.700000000000003,2011-10,October
918951,C570828,90182C,BLACK 3 BEAD DROP EARRINGS,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.700000000000003,2011-10,October
918952,C570828,90177E,DROP DIAMANTE EARRINGS GREEN,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.700000000000003,2011-10,October
918953,C570828,90177D,DROP DIAMANTE EARRINGS PURPLE,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.700000000000003,2011-10,October
918954,C570828,90177C,DROP DIAMANTE EARRINGS CRYSTAL,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.700000000000003,2011-10,October
918955,C570828,90177A,CLASSIC DIAMANTE EARRINGS JET,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.700000000000003,2011-10,October
918956,C570828,90174,BUTTERFLY HAIR BAND,-6,2011-10-12 13:15:00,2.55,14911.0,EIRE,-15.299999999999999,2011-10,October
918957,C570828,90170,DAISY HAIR BAND,-12,2011-10-12 13:15:00,1.65,14911.0,EIRE,-19.799999999999997,2011-10,October
918958,C570828,90169,DAISY HAIR COMB,-6,2011-10-12 13:15:00,2.55,14911.0,EIRE,-15.299999999999999,2011-10,October
918959,C570828,90168,2 DAISIES HAIR COMB,-6,2011-10-12 13:15:00,2.95,14911.0,EIRE,-17.700000000000003,2011-10,October
918960,C570828,90118,PINK DAISY BAG CHARM,-6,2011-10-12 13:15:00,2.55,14911.0,EIRE,-15.299999999999999,2011-10,October
918961,C570828,90108,BLUE BLOSSOM HAIR CLIP,-10,2011-10-12 13:15:00,1.05,14911.0,EIRE,-10.5,2011-10,October
918962,C570828,90101,WHITE FRANGIPANI NECKLACE,-6,2011-10-12 13:15:00,2.55,14911.0,EIRE,-15.299999999999999,2011-10,October
918963,C570828,90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,-6,2011-10-12 13:15:00,1.65,14911.0,EIRE,-9.899999999999999,2011-10,October
918964,C570828,90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,-6,2011-10-12 13:15:00,1.65,14911.0,EIRE,-9.899999999999999,2011-10,October
918965,C570828,90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,-6,2011-10-12 13:15:00,1.65,14911.0,EIRE,-9.899999999999999,2011-10,October
919022,C570831,90024B,NEW BAROQUE B'FLY NECKLACE RED,-2,2011-10-12 13:25:00,8.5,14911.0,EIRE,-17.0,2011-10,October
919023,C570831,84616,SILVER ROCCOCO CHANDELIER,-2,2011-10-12 13:25:00,29.95,14911.0,EIRE,-59.9,2011-10,October
919024,C570831,23064,CINDERELLA CHANDELIER ,-2,2011-10-12 13:25:00,49.95,14911.0,EIRE,-99.9,2011-10,October
919025,C570831,22796,PHOTO FRAME 3 CLASSIC HANGING,-2,2011-10-12 13:25:00,9.95,14911.0,EIRE,-19.9,2011-10,October
919100,570839,22375,AIRLINE BAG VINTAGE JET SET BROWN,4,2011-10-12 14:08:00,4.25,14911.0,EIRE,17.0,2011-10,October
919101,570839,22386,JUMBO BAG PINK POLKADOT,10,2011-10-12 14:08:00,2.08,14911.0,EIRE,20.8,2011-10,October
919102,570839,21259,VICTORIAN SEWING BOX SMALL ,2,2011-10-12 14:08:00,5.95,14911.0,EIRE,11.9,2011-10,October
919103,570839,22721,SET OF 3 CAKE TINS SKETCHBOOK,6,2011-10-12 14:08:00,4.95,14911.0,EIRE,29.700000000000003,2011-10,October
919104,570839,20751,FUNKY WASHING UP GLOVES ASSORTED,12,2011-10-12 14:08:00,2.1,14911.0,EIRE,25.200000000000003,2011-10,October
919105,570839,22427,ENAMEL FLOWER JUG CREAM,3,2011-10-12 14:08:00,5.95,14911.0,EIRE,17.85,2011-10,October
919106,570839,22426,ENAMEL WASH BOWL CREAM,4,2011-10-12 14:08:00,3.75,14911.0,EIRE,15.0,2011-10,October
919107,570839,22376,AIRLINE BAG VINTAGE JET SET WHITE,4,2011-10-12 14:08:00,4.25,14911.0,EIRE,17.0,2011-10,October
919108,570839,22374,AIRLINE BAG VINTAGE JET SET RED,8,2011-10-12 14:08:00,4.25,14911.0,EIRE,34.0,2011-10,October
919109,570839,85099B,JUMBO BAG RED RETROSPOT,10,2011-10-12 14:08:00,2.08,14911.0,EIRE,20.8,2011-10,October
919110,570839,22385,JUMBO BAG SPACEBOY DESIGN,20,2011-10-12 14:08:00,2.08,14911.0,EIRE,41.6,2011-10,October
919111,570839,23408,PHOTO FRAME LINEN AND LACE SMALL,6,2011-10-12 14:08:00,2.08,14911.0,EIRE,12.48,2011-10,October
919112,570839,23413,VINTAGE COFFEE GRINDER BOX,3,2011-10-12 14:08:00,4.95,14911.0,EIRE,14.850000000000001,2011-10,October
919113,570839,23409,PHOTO FRAME LINEN AND LACE LARGE,6,2011-10-12 14:08:00,3.75,14911.0,EIRE,22.5,2011-10,October
919114,570839,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2011-10-12 14:08:00,3.75,14911.0,EIRE,15.0,2011-10,October
919115,570839,85014A,BLACK/BLUE POLKADOT UMBRELLA,6,2011-10-12 14:08:00,5.95,14911.0,EIRE,35.7,2011-10,October
919116,570839,85014B,RED RETROSPOT UMBRELLA,3,2011-10-12 14:08:00,5.95,14911.0,EIRE,17.85,2011-10,October
919117,570839,21945,STRAWBERRIES  DESIGN FLANNEL ,12,2011-10-12 14:08:00,0.85,14911.0,EIRE,10.2,2011-10,October
919118,570839,22187,GREEN CHRISTMAS TREE CARD HOLDER,12,2011-10-12 14:08:00,1.95,14911.0,EIRE,23.4,2011-10,October
919119,570839,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-10-12 14:08:00,0.85,14911.0,EIRE,10.2,2011-10,October
919120,570839,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-10-12 14:08:00,1.65,14911.0,EIRE,19.799999999999997,2011-10,October
919121,570839,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,2011-10-12 14:08:00,4.25,14911.0,EIRE,17.0,2011-10,October
919122,570839,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-10-12 14:08:00,3.75,14911.0,EIRE,15.0,2011-10,October
